Boundary_F_score,DINO_similarity,LPIPS,Mask_IoU,PSNR,SSIM,masked_LPIPS,masked_PSNR,masked_SSIM,method,multi_view_consistency,uid,view
0.007371007930487394,0.4138559103012085,0.20961356163024902,0.25425663590431213,16.622793197631836,0.1386469453573227,0.3326808214187622,8.941023826599121,0.12895551323890686,stage2_geoss_ss,0.9423789381980896,test_000000,7.0
0.008429926820099354,0.15111355483531952,0.20507954061031342,0.27399030327796936,23.459938049316406,0.2325466126203537,0.07669608294963837,17.97171401977539,0.36324936151504517,stage3_geovis_slat,0.9821696281433105,test_000000,0.0
0.006825938355177641,0.3621827960014343,0.18362924456596375,0.3942826986312866,25.443742752075195,0.38196179270744324,0.06980405747890472,17.032615661621094,0.4330540895462036,stage3_geovis_slat,0.9861713647842407,test_000000,1.0
0.010288065299391747,0.28284621238708496,0.22590003907680511,0.209074467420578,20.515392303466797,0.2072412222623825,0.21596232056617737,11.227015495300293,0.14688321948051453,stage3_geovis_slat,0.9684669971466064,test_000000,2.0
0.014056225307285786,0.33157506585121155,0.23490099608898163,0.2545214891433716,17.278244018554688,0.28180596232414246,0.24682605266571045,10.629538536071777,0.36769890785217285,stage3_geovis_slat,0.9462369680404663,test_000000,3.0
0.00690448796376586,0.6083433032035828,0.18674641847610474,0.41296443343162537,19.38593292236328,0.15134182572364807,0.308562308549881,9.50339412689209,0.0992603525519371,stage3_geovis_slat,0.963767409324646,test_000000,4.0
0.015717092901468277,0.4359297454357147,0.22047263383865356,0.3070032596588135,17.611238479614258,0.36676928400993347,0.24420444667339325,10.81324577331543,0.3698858618736267,stage3_geovis_slat,0.948631763458252,test_000000,5.0
0.017307693138718605,0.45912984013557434,0.21788273751735687,0.34611397981643677,16.873214721679688,0.3189283311367035,0.2667049467563629,10.158177375793457,0.2908577620983124,stage3_geovis_slat,0.9434005618095398,test_000000,6.0
0.007380073890089989,0.42124149203300476,0.209564670920372,0.2534000277519226,16.658634185791016,0.11833620071411133,0.3324836492538452,8.949719429016113,0.10971411317586899,stage3_geovis_slat,0.9427512288093567,test_000000,7.0
0.008429926820099354,0.1511314958333969,0.20508523285388947,0.27399030327796936,23.457653045654297,0.23245862126350403,0.07672561705112457,17.969621658325195,0.36315780878067017,stage4_geovis_slat_joint,0.982162356376648,test_000000,0.0
